sample_id	original_column	file_project	platform	source_file	missing_fraction	UMAP1	UMAP2
TARGET-15-SJMPAL012418-09A.3	TARGET-15-SJMPAL012418-09A.3.Ave_Beta	TARGET-ALL-P3	EPIC	idat_sample_sheet_TARGET-ALL-P3__EPIC_beta.txt	0.0	11.009616	2.1776505
TARGET-10-PASZJW-03A	TARGET-10-PASZJW-03A.Ave_Beta	TARGET-ALL-P3	EPIC	idat_sample_sheet_TARGET-ALL-P3__EPIC_beta.txt	0.0	12.3911295	3.6337924
TARGET-15-SJMPAL012419-09A.1	TARGET-15-SJMPAL012419-09A.1.Ave_Beta	TARGET-ALL-P3	EPIC	idat_sample_sheet_TARGET-ALL-P3__EPIC_beta.txt	0.0	11.395158	2.1075242
TARGET-20-SJAML045737-09A	TARGET-20-SJAML045737-09A.Ave_Beta	TARGET-ALL-P3	EPIC	idat_sample_sheet_TARGET-ALL-P3__EPIC_beta.txt	0.0	12.664834	2.4671874
TARGET-15-SJMPAL016447-09A.3	TARGET-15-SJMPAL016447-09A.3.Ave_Beta	TARGET-ALL-P3	EPIC	idat_sample_sheet_TARGET-ALL-P3__EPIC_beta.txt	0.0	13.222995	2.888824
TARGET-10-PARTBP-09A	TARGET-10-PARTBP-09A.Ave_Beta	TARGET-ALL-P3	EPIC	idat_sample_sheet_TARGET-ALL-P3__EPIC_beta.txt	0.0	13.444784	2.8024063
TARGET-15-SJMPAL012425-09A.2	TARGET-15-SJMPAL012425-09A.2.Ave_Beta	TARGET-ALL-P3	EPIC	idat_sample_sheet_TARGET-ALL-P3__EPIC_beta.txt	0.0	11.248382	1.311652
TARGET-10-SJBALL004182-09A	TARGET-10-SJBALL004182-09A.Ave_Beta	TARGET-ALL-P3	EPIC	idat_sample_sheet_TARGET-ALL-P3__EPIC_beta.txt	0.0	11.40659	2.8845344
TARGET-10-PAPAJU-09A	TARGET-10-PAPAJU-09A.Ave_Beta	TARGET-ALL-P3	EPIC	idat_sample_sheet_TARGET-ALL-P3__EPIC_beta.txt	0.0	12.926463	1.8723757
TARGET-15-SJMPAL046471-09A.1	TARGET-15-SJMPAL046471-09A.1.Ave_Beta	TARGET-ALL-P3	EPIC	idat_sample_sheet_TARGET-ALL-P3__EPIC_beta.txt	0.0	13.866301	2.3490446
TARGET-10-PASJLN-09A	TARGET-10-PASJLN-09A.Ave_Beta	TARGET-ALL-P3	EPIC	idat_sample_sheet_TARGET-ALL-P3__EPIC_beta.txt	0.0	12.044554	2.2976568
TARGET-10-PANWPI-09A	TARGET-10-PANWPI-09A.Ave_Beta	TARGET-ALL-P3	EPIC	idat_sample_sheet_TARGET-ALL-P3__EPIC_beta.txt	0.0	11.964065	2.1316593
TARGET-00-SJNORM018231-17A.3	TARGET-00-SJNORM018231-17A.3.Ave_Beta	TARGET-ALL-P3	EPIC	idat_sample_sheet_TARGET-ALL-P3__EPIC_beta.txt	0.0	13.391876	2.0998437
TARGET-10-PAPDAU-09A	TARGET-10-PAPDAU-09A.Ave_Beta	TARGET-ALL-P3	EPIC	idat_sample_sheet_TARGET-ALL-P3__EPIC_beta.txt	0.0	11.827289	2.1025138
TARGET-10-SJBALL014594-03A	TARGET-10-SJBALL014594-03A.Ave_Beta	TARGET-ALL-P3	EPIC	idat_sample_sheet_TARGET-ALL-P3__EPIC_beta.txt	0.0	12.290277	1.8790767
TARGET-10-PATFWF-09A	TARGET-10-PATFWF-09A.Ave_Beta	TARGET-ALL-P3	EPIC	idat_sample_sheet_TARGET-ALL-P3__EPIC_beta.txt	0.0	12.430067	2.7073033
TARGET-20-SJAML045739-09A.Detection.Pval	TARGET-20-SJAML045739-09A.Detection.Pval	TARGET-ALL-P3	EPIC	idat_sample_sheet_TARGET-ALL-P3__EPIC_beta.txt	0.0	-18.739138	4.163097
TARGET-00-SJNORM018231-17A.5.Detection.Pval	TARGET-00-SJNORM018231-17A.5.Detection.Pval	TARGET-ALL-P3	EPIC	idat_sample_sheet_TARGET-ALL-P3__EPIC_beta.txt	0.0	-18.154945	5.9436307
TARGET-10-PANYHW-09A.Detection.Pval	TARGET-10-PANYHW-09A.Detection.Pval	TARGET-ALL-P3	EPIC	idat_sample_sheet_TARGET-ALL-P3__EPIC_beta.txt	0.0	-18.815697	4.399663
TARGET-00-SJNORM016096-14A.4.Detection.Pval	TARGET-00-SJNORM016096-14A.4.Detection.Pval	TARGET-ALL-P3	EPIC	idat_sample_sheet_TARGET-ALL-P3__EPIC_beta.txt	0.0	-19.318106	4.2221766
TARGET-10-PAPGMC-09A.Detection.Pval	TARGET-10-PAPGMC-09A.Detection.Pval	TARGET-ALL-P3	EPIC	idat_sample_sheet_TARGET-ALL-P3__EPIC_beta.txt	0.0	-17.071178	6.0208645
TARGET-15-SJMPAL012427-09A.Detection.Pval	TARGET-15-SJMPAL012427-09A.Detection.Pval	TARGET-ALL-P3	EPIC	idat_sample_sheet_TARGET-ALL-P3__EPIC_beta.txt	0.0	-19.07818	5.0051265
TARGET-20-SJAML016570-09A.Detection.Pval	TARGET-20-SJAML016570-09A.Detection.Pval	TARGET-ALL-P3	EPIC	idat_sample_sheet_TARGET-ALL-P3__EPIC_beta.txt	0.0	-18.966501	4.491007
TARGET-10-PATGYH-09A.Detection.Pval	TARGET-10-PATGYH-09A.Detection.Pval	TARGET-ALL-P3	EPIC	idat_sample_sheet_TARGET-ALL-P3__EPIC_beta.txt	0.0	-19.29913	4.2735343
TARGET-10-PATBGC-09A.Detection.Pval	TARGET-10-PATBGC-09A.Detection.Pval	TARGET-ALL-P3	EPIC	idat_sample_sheet_TARGET-ALL-P3__EPIC_beta.txt	0.0	-18.920343	4.289801
TARGET-20-SJAML003322-09A.Detection.Pval	TARGET-20-SJAML003322-09A.Detection.Pval	TARGET-ALL-P3	EPIC	idat_sample_sheet_TARGET-ALL-P3__EPIC_beta.txt	0.0	-18.562153	5.233646
TARGET-20-SJAML045736-09A.Detection.Pval	TARGET-20-SJAML045736-09A.Detection.Pval	TARGET-ALL-P3	EPIC	idat_sample_sheet_TARGET-ALL-P3__EPIC_beta.txt	0.0	-18.932125	4.536976
TARGET-10-PAPDCR-09A.Detection.Pval	TARGET-10-PAPDCR-09A.Detection.Pval	TARGET-ALL-P3	EPIC	idat_sample_sheet_TARGET-ALL-P3__EPIC_beta.txt	0.0	-18.520296	4.777362
TARGET-15-SJMPAL012422-09A.Detection.Pval	TARGET-15-SJMPAL012422-09A.Detection.Pval	TARGET-ALL-P3	EPIC	idat_sample_sheet_TARGET-ALL-P3__EPIC_beta.txt	0.0	-19.043476	5.047744
TARGET-20-SJAML045735-09A.Detection.Pval	TARGET-20-SJAML045735-09A.Detection.Pval	TARGET-ALL-P3	EPIC	idat_sample_sheet_TARGET-ALL-P3__EPIC_beta.txt	0.0	-19.153627	4.2331166
TARGET-15-SJMPAL040037-09A.Detection.Pval	TARGET-15-SJMPAL040037-09A.Detection.Pval	TARGET-ALL-P3	EPIC	idat_sample_sheet_TARGET-ALL-P3__EPIC_beta.txt	0.0	-18.690191	4.096115
TARGET-15-SJMPAL016343-04A.2.Detection.Pval	TARGET-15-SJMPAL016343-04A.2.Detection.Pval	TARGET-ALL-P3	EPIC	idat_sample_sheet_TARGET-ALL-P3__EPIC_beta.txt	0.0	-19.13624	4.2046037
TARGET-10-PASJYI-09A.Detection.Pval	TARGET-10-PASJYI-09A.Detection.Pval	TARGET-ALL-P3	EPIC	idat_sample_sheet_TARGET-ALL-P3__EPIC_beta.txt	0.0	-19.212793	5.0498137
TARGET-15-SJMPAL043771-09A.Detection.Pval	TARGET-15-SJMPAL043771-09A.Detection.Pval	TARGET-ALL-P3	EPIC	idat_sample_sheet_TARGET-ALL-P3__EPIC_beta.txt	0.0	-18.626898	5.421316
TARGET-10-PATGWP-09A.Detection.Pval	TARGET-10-PATGWP-09A.Detection.Pval	TARGET-ALL-P3	EPIC	idat_sample_sheet_TARGET-ALL-P3__EPIC_beta.txt	0.0	-17.578167	4.3083954
TARGET-10-PARTPW-09A.Detection.Pval	TARGET-10-PARTPW-09A.Detection.Pval	TARGET-ALL-P3	EPIC	idat_sample_sheet_TARGET-ALL-P3__EPIC_beta.txt	0.0	-18.906815	4.965528
TARGET-15-SJMPAL012418-09A.2.Detection.Pval	TARGET-15-SJMPAL012418-09A.2.Detection.Pval	TARGET-ALL-P3	EPIC	idat_sample_sheet_TARGET-ALL-P3__EPIC_beta.txt	0.0	-19.174782	4.2177896
TARGET-10-PASHUP-09A.Detection.Pval	TARGET-10-PASHUP-09A.Detection.Pval	TARGET-ALL-P3	EPIC	idat_sample_sheet_TARGET-ALL-P3__EPIC_beta.txt	0.0	-17.725166	4.782844
TARGET-00-SJNORM016314-17A.2.Detection.Pval	TARGET-00-SJNORM016314-17A.2.Detection.Pval	TARGET-ALL-P3	EPIC	idat_sample_sheet_TARGET-ALL-P3__EPIC_beta.txt	0.0	-19.168203	4.947509
TARGET-15-SJMPAL046472-09A.Detection.Pval	TARGET-15-SJMPAL046472-09A.Detection.Pval	TARGET-ALL-P3	EPIC	idat_sample_sheet_TARGET-ALL-P3__EPIC_beta.txt	0.0	-19.045088	4.1222067
TARGET-10-PAPAWY-09A.Detection.Pval	TARGET-10-PAPAWY-09A.Detection.Pval	TARGET-ALL-P3	EPIC	idat_sample_sheet_TARGET-ALL-P3__EPIC_beta.txt	0.0	-18.396797	4.3248634
TARGET-10-PATDKH-09A.Detection.Pval	TARGET-10-PATDKH-09A.Detection.Pval	TARGET-ALL-P3	EPIC	idat_sample_sheet_TARGET-ALL-P3__EPIC_beta.txt	0.0	-18.735422	4.98059
TARGET-10-PAPIGX-09A.Detection.Pval	TARGET-10-PAPIGX-09A.Detection.Pval	TARGET-ALL-P3	EPIC	idat_sample_sheet_TARGET-ALL-P3__EPIC_beta.txt	0.0	-19.209856	4.955393
TARGET-10-PASJJR-09A.Detection.Pval	TARGET-10-PASJJR-09A.Detection.Pval	TARGET-ALL-P3	EPIC	idat_sample_sheet_TARGET-ALL-P3__EPIC_beta.txt	0.0	-17.282234	5.974156
TARGET-15-SJMPAL003414-04A.1.Detection.Pval	TARGET-15-SJMPAL003414-04A.1.Detection.Pval	TARGET-ALL-P3	EPIC	idat_sample_sheet_TARGET-ALL-P3__EPIC_beta.txt	0.0	-19.304235	4.212491
TARGET-15-SJMPAL016344-09A.Detection.Pval	TARGET-15-SJMPAL016344-09A.Detection.Pval	TARGET-ALL-P3	EPIC	idat_sample_sheet_TARGET-ALL-P3__EPIC_beta.txt	0.0	-19.1184	3.8730805
TARGET-15-SJMPAL046471-09A.3.Detection.Pval	TARGET-15-SJMPAL046471-09A.3.Detection.Pval	TARGET-ALL-P3	EPIC	idat_sample_sheet_TARGET-ALL-P3__EPIC_beta.txt	0.0	-19.05251	4.9939647
TARGET-15-SJMPAL040024-09A.2.Detection.Pval	TARGET-15-SJMPAL040024-09A.2.Detection.Pval	TARGET-ALL-P3	EPIC	idat_sample_sheet_TARGET-ALL-P3__EPIC_beta.txt	0.0	-18.788696	3.5536282
TARGET-15-SJMPAL012421-09A.Detection.Pval	TARGET-15-SJMPAL012421-09A.Detection.Pval	TARGET-ALL-P3	EPIC	idat_sample_sheet_TARGET-ALL-P3__EPIC_beta.txt	0.0	-18.960701	3.5022404
TARGET-10-PAPEWV-09A.Detection.Pval	TARGET-10-PAPEWV-09A.Detection.Pval	TARGET-ALL-P3	EPIC	idat_sample_sheet_TARGET-ALL-P3__EPIC_beta.txt	0.0	-18.894701	5.3549557
TARGET-20-SJAML007112-09A.Detection.Pval	TARGET-20-SJAML007112-09A.Detection.Pval	TARGET-ALL-P3	EPIC	idat_sample_sheet_TARGET-ALL-P3__EPIC_beta.txt	0.0	-18.402401	5.302782
TARGET-15-SJMPAL012420-09A.1.Detection.Pval	TARGET-15-SJMPAL012420-09A.1.Detection.Pval	TARGET-ALL-P3	EPIC	idat_sample_sheet_TARGET-ALL-P3__EPIC_beta.txt	0.0	-17.575703	5.724578
TARGET-00-SJNORM018231-17A.4.Detection.Pval	TARGET-00-SJNORM018231-17A.4.Detection.Pval	TARGET-ALL-P3	EPIC	idat_sample_sheet_TARGET-ALL-P3__EPIC_beta.txt	0.0	-18.193516	5.8709145
TARGET-10-SJBALL004182-09A.3.Detection.Pval	TARGET-10-SJBALL004182-09A.3.Detection.Pval	TARGET-ALL-P3	EPIC	idat_sample_sheet_TARGET-ALL-P3__EPIC_beta.txt	0.0	-16.67565	6.6914287
TARGET-15-SJMPAL040037-09A.2.Detection.Pval	TARGET-15-SJMPAL040037-09A.2.Detection.Pval	TARGET-ALL-P3	EPIC	idat_sample_sheet_TARGET-ALL-P3__EPIC_beta.txt	0.0	-19.252476	3.4798295
TARGET-10-PANKMB-09A.Detection.Pval	TARGET-10-PANKMB-09A.Detection.Pval	TARGET-ALL-P3	EPIC	idat_sample_sheet_TARGET-ALL-P3__EPIC_beta.txt	0.0	-18.7146	4.8593225
TARGET-10-PASIIY-09A.Detection.Pval	TARGET-10-PASIIY-09A.Detection.Pval	TARGET-ALL-P3	EPIC	idat_sample_sheet_TARGET-ALL-P3__EPIC_beta.txt	0.0	-19.405565	3.5093944
TARGET-00-SJNORM054698-14A.3.Detection.Pval	TARGET-00-SJNORM054698-14A.3.Detection.Pval	TARGET-ALL-P3	EPIC	idat_sample_sheet_TARGET-ALL-P3__EPIC_beta.txt	0.0	-18.658936	4.2808895
TARGET-00-SJNORM016314-17A.1.Detection.Pval	TARGET-00-SJNORM016314-17A.1.Detection.Pval	TARGET-ALL-P3	EPIC	idat_sample_sheet_TARGET-ALL-P3__EPIC_beta.txt	0.0	-19.866245	4.4064
TARGET-20-SJAML045741-09A.Detection.Pval	TARGET-20-SJAML045741-09A.Detection.Pval	TARGET-ALL-P3	EPIC	idat_sample_sheet_TARGET-ALL-P3__EPIC_beta.txt	0.0	-18.316557	4.46922
TARGET-15-SJMPAL042793-09A.1.Detection.Pval	TARGET-15-SJMPAL042793-09A.1.Detection.Pval	TARGET-ALL-P3	EPIC	idat_sample_sheet_TARGET-ALL-P3__EPIC_beta.txt	0.0	-18.972319	4.1986256
TARGET-00-SJNORM054698-14A.2.Detection.Pval	TARGET-00-SJNORM054698-14A.2.Detection.Pval	TARGET-ALL-P3	EPIC	idat_sample_sheet_TARGET-ALL-P3__EPIC_beta.txt	0.0	-19.208101	3.8485198
TARGET-20-SJAML045734-09A.Detection.Pval	TARGET-20-SJAML045734-09A.Detection.Pval	TARGET-ALL-P3	EPIC	idat_sample_sheet_TARGET-ALL-P3__EPIC_beta.txt	0.0	-18.580292	3.622419
TARGET-10-PATHBG-09A.Detection.Pval	TARGET-10-PATHBG-09A.Detection.Pval	TARGET-ALL-P3	EPIC	idat_sample_sheet_TARGET-ALL-P3__EPIC_beta.txt	0.0	-19.415972	3.3213239
TARGET-15-SJMPAL016342-09A.Detection.Pval	TARGET-15-SJMPAL016342-09A.Detection.Pval	TARGET-ALL-P3	EPIC	idat_sample_sheet_TARGET-ALL-P3__EPIC_beta.txt	0.0	-19.903059	4.0528226
TARGET-15-SJMPAL046470-09A.Detection.Pval	TARGET-15-SJMPAL046470-09A.Detection.Pval	TARGET-ALL-P3	EPIC	idat_sample_sheet_TARGET-ALL-P3__EPIC_beta.txt	0.0	-19.00271	3.8175247
TARGET-10-PATXKD-09A.Detection.Pval	TARGET-10-PATXKD-09A.Detection.Pval	TARGET-ALL-P3	EPIC	idat_sample_sheet_TARGET-ALL-P3__EPIC_beta.txt	0.0	-19.273542	4.5804834
TARGET-10-PATGBY-09A.Detection.Pval	TARGET-10-PATGBY-09A.Detection.Pval	TARGET-ALL-P3	EPIC	idat_sample_sheet_TARGET-ALL-P3__EPIC_beta.txt	0.0	-18.508682	4.5485554
TARGET-15-SJMPAL040037-09A.1.Detection.Pval	TARGET-15-SJMPAL040037-09A.1.Detection.Pval	TARGET-ALL-P3	EPIC	idat_sample_sheet_TARGET-ALL-P3__EPIC_beta.txt	0.0	-18.394642	3.8623862
TARGET-10-PASWFN-09A.Detection.Pval	TARGET-10-PASWFN-09A.Detection.Pval	TARGET-ALL-P3	EPIC	idat_sample_sheet_TARGET-ALL-P3__EPIC_beta.txt	0.0	-18.647203	5.35851
TARGET-20-SJAML007113-09A.Detection.Pval	TARGET-20-SJAML007113-09A.Detection.Pval	TARGET-ALL-P3	EPIC	idat_sample_sheet_TARGET-ALL-P3__EPIC_beta.txt	0.0	-18.448029	3.463519
TARGET-20-SJAML045740-09A.Detection.Pval	TARGET-20-SJAML045740-09A.Detection.Pval	TARGET-ALL-P3	EPIC	idat_sample_sheet_TARGET-ALL-P3__EPIC_beta.txt	0.0	-18.289373	3.6280744
TARGET-15-SJMPAL040024-09A.3.Detection.Pval	TARGET-15-SJMPAL040024-09A.3.Detection.Pval	TARGET-ALL-P3	EPIC	idat_sample_sheet_TARGET-ALL-P3__EPIC_beta.txt	0.0	-18.490866	3.5576
TARGET-10-PASFLK-09A.Detection.Pval	TARGET-10-PASFLK-09A.Detection.Pval	TARGET-ALL-P3	EPIC	idat_sample_sheet_TARGET-ALL-P3__EPIC_beta.txt	0.0	-19.64501	5.0051527
TARGET-20-SJAML003320-09A.Detection.Pval	TARGET-20-SJAML003320-09A.Detection.Pval	TARGET-ALL-P3	EPIC	idat_sample_sheet_TARGET-ALL-P3__EPIC_beta.txt	0.0	-18.43224	3.7240217
TARGET-10-PARXLS-09A.Detection.Pval	TARGET-10-PARXLS-09A.Detection.Pval	TARGET-ALL-P3	EPIC	idat_sample_sheet_TARGET-ALL-P3__EPIC_beta.txt	0.0	-19.076332	3.873225
TARGET-15-SJMPAL012420-09A.2.Detection.Pval	TARGET-15-SJMPAL012420-09A.2.Detection.Pval	TARGET-ALL-P3	EPIC	idat_sample_sheet_TARGET-ALL-P3__EPIC_beta.txt	0.0	-17.014414	6.1274543
TARGET-15-SJMPAL016108-09A.Detection.Pval	TARGET-15-SJMPAL016108-09A.Detection.Pval	TARGET-ALL-P3	EPIC	idat_sample_sheet_TARGET-ALL-P3__EPIC_beta.txt	0.0	-18.370384	4.50875
TARGET-10-PATRGV-09A.Detection.Pval	TARGET-10-PATRGV-09A.Detection.Pval	TARGET-ALL-P3	EPIC	idat_sample_sheet_TARGET-ALL-P3__EPIC_beta.txt	0.0	-18.308044	4.262219
TARGET-00-SJNORM018231-17A.1.Detection.Pval	TARGET-00-SJNORM018231-17A.1.Detection.Pval	TARGET-ALL-P3	EPIC	idat_sample_sheet_TARGET-ALL-P3__EPIC_beta.txt	0.0	-18.17578	6.0074964
TARGET-15-SJMPAL046471-09A.2.Detection.Pval	TARGET-15-SJMPAL046471-09A.2.Detection.Pval	TARGET-ALL-P3	EPIC	idat_sample_sheet_TARGET-ALL-P3__EPIC_beta.txt	0.0	-18.651897	3.9669778
TARGET-10-PARSET-09A.Detection.Pval	TARGET-10-PARSET-09A.Detection.Pval	TARGET-ALL-P3	EPIC	idat_sample_sheet_TARGET-ALL-P3__EPIC_beta.txt	0.0	-18.615194	4.5921254
TARGET-15-SJMPAL012425-09A.3.Detection.Pval	TARGET-15-SJMPAL012425-09A.3.Detection.Pval	TARGET-ALL-P3	EPIC	idat_sample_sheet_TARGET-ALL-P3__EPIC_beta.txt	0.0	-18.877886	4.6630473
TARGET-10-PANYXC-09A.Detection.Pval	TARGET-10-PANYXC-09A.Detection.Pval	TARGET-ALL-P3	EPIC	idat_sample_sheet_TARGET-ALL-P3__EPIC_beta.txt	0.0	-18.911198	4.600305
TARGET-00-SJNORM016096-14A.3.Detection.Pval	TARGET-00-SJNORM016096-14A.3.Detection.Pval	TARGET-ALL-P3	EPIC	idat_sample_sheet_TARGET-ALL-P3__EPIC_beta.txt	0.0	-18.882626	3.5425982
TARGET-15-SJMPAL042793-09A.3.Detection.Pval	TARGET-15-SJMPAL042793-09A.3.Detection.Pval	TARGET-ALL-P3	EPIC	idat_sample_sheet_TARGET-ALL-P3__EPIC_beta.txt	0.0	-18.846226	4.0846434
TARGET-10-PASRMM-09A.Detection.Pval	TARGET-10-PASRMM-09A.Detection.Pval	TARGET-ALL-P3	EPIC	idat_sample_sheet_TARGET-ALL-P3__EPIC_beta.txt	0.0	-19.14333	5.1543465
TARGET-15-SJMPAL016340-09A.Detection.Pval	TARGET-15-SJMPAL016340-09A.Detection.Pval	TARGET-ALL-P3	EPIC	idat_sample_sheet_TARGET-ALL-P3__EPIC_beta.txt	0.0	-18.564375	4.626226
TARGET-15-SJMPAL046466-09A.Detection.Pval	TARGET-15-SJMPAL046466-09A.Detection.Pval	TARGET-ALL-P3	EPIC	idat_sample_sheet_TARGET-ALL-P3__EPIC_beta.txt	0.0	-18.832392	3.414951
TARGET-10-PARAMR-09A.Detection.Pval	TARGET-10-PARAMR-09A.Detection.Pval	TARGET-ALL-P3	EPIC	idat_sample_sheet_TARGET-ALL-P3__EPIC_beta.txt	0.0	-19.816027	3.806184
TARGET-15-SJMPAL016447-09A.2.Detection.Pval	TARGET-15-SJMPAL016447-09A.2.Detection.Pval	TARGET-ALL-P3	EPIC	idat_sample_sheet_TARGET-ALL-P3__EPIC_beta.txt	0.0	-19.149471	3.2731855
TARGET-20-SJAML040268-09A.Detection.Pval	TARGET-20-SJAML040268-09A.Detection.Pval	TARGET-ALL-P3	EPIC	idat_sample_sheet_TARGET-ALL-P3__EPIC_beta.txt	0.0	-19.18074	4.876366
TARGET-15-SJMPAL012417-09A.Detection.Pval	TARGET-15-SJMPAL012417-09A.Detection.Pval	TARGET-ALL-P3	EPIC	idat_sample_sheet_TARGET-ALL-P3__EPIC_beta.txt	0.0	-17.127357	6.182401
TARGET-10-PARMGY-09A.Detection.Pval	TARGET-10-PARMGY-09A.Detection.Pval	TARGET-ALL-P3	EPIC	idat_sample_sheet_TARGET-ALL-P3__EPIC_beta.txt	0.0	-18.930918	4.577296
TARGET-15-SJMPAL012424-03A.2.Detection.Pval	TARGET-15-SJMPAL012424-03A.2.Detection.Pval	TARGET-ALL-P3	EPIC	idat_sample_sheet_TARGET-ALL-P3__EPIC_beta.txt	0.0	-18.267696	4.6913633
TARGET-10-PASHNK-09A.Detection.Pval	TARGET-10-PASHNK-09A.Detection.Pval	TARGET-ALL-P3	EPIC	idat_sample_sheet_TARGET-ALL-P3__EPIC_beta.txt	0.0	-16.181076	5.9264946
TARGET-15-SJMPAL012425-09A.1.Detection.Pval	TARGET-15-SJMPAL012425-09A.1.Detection.Pval	TARGET-ALL-P3	EPIC	idat_sample_sheet_TARGET-ALL-P3__EPIC_beta.txt	0.0	-16.140196	5.967618
TARGET-15-SJMPAL046470-09A.1.Detection.Pval	TARGET-15-SJMPAL046470-09A.1.Detection.Pval	TARGET-ALL-P3	EPIC	idat_sample_sheet_TARGET-ALL-P3__EPIC_beta.txt	0.0	-18.914713	3.5030332
TARGET-15-SJMPAL016447-09A.1.Detection.Pval	TARGET-15-SJMPAL016447-09A.1.Detection.Pval	TARGET-ALL-P3	EPIC	idat_sample_sheet_TARGET-ALL-P3__EPIC_beta.txt	0.0	-19.257456	3.4678192
TARGET-10-PAPIGH-09A.Detection.Pval	TARGET-10-PAPIGH-09A.Detection.Pval	TARGET-ALL-P3	EPIC	idat_sample_sheet_TARGET-ALL-P3__EPIC_beta.txt	0.0	-17.569933	4.3315015
TARGET-10-PANRIM-03A.Detection.Pval	TARGET-10-PANRIM-03A.Detection.Pval	TARGET-ALL-P3	EPIC	idat_sample_sheet_TARGET-ALL-P3__EPIC_beta.txt	0.0	-19.450579	3.2617176
TARGET-15-SJMPAL042793-09A.2.Detection.Pval	TARGET-15-SJMPAL042793-09A.2.Detection.Pval	TARGET-ALL-P3	EPIC	idat_sample_sheet_TARGET-ALL-P3__EPIC_beta.txt	0.0	-18.655165	3.5436447
TARGET-10-SJBALL014146-09A.Detection.Pval	TARGET-10-SJBALL014146-09A.Detection.Pval	TARGET-ALL-P3	EPIC	idat_sample_sheet_TARGET-ALL-P3__EPIC_beta.txt	0.0	-18.792747	4.9277267
TARGET-10-PANJRD-09A.Detection.Pval	TARGET-10-PANJRD-09A.Detection.Pval	TARGET-ALL-P3	EPIC	idat_sample_sheet_TARGET-ALL-P3__EPIC_beta.txt	0.0	-18.93294	3.9423168
TARGET-00-SJNORM016096-14A.2.Detection.Pval	TARGET-00-SJNORM016096-14A.2.Detection.Pval	TARGET-ALL-P3	EPIC	idat_sample_sheet_TARGET-ALL-P3__EPIC_beta.txt	0.0	-19.181927	3.496298
TARGET-15-SJMPAL040037-09A.3.Detection.Pval	TARGET-15-SJMPAL040037-09A.3.Detection.Pval	TARGET-ALL-P3	EPIC	idat_sample_sheet_TARGET-ALL-P3__EPIC_beta.txt	0.0	-19.016447	4.183997
TARGET-15-PARWPU-09A.Detection.Pval	TARGET-15-PARWPU-09A.Detection.Pval	TARGET-ALL-P3	EPIC	idat_sample_sheet_TARGET-ALL-P3__EPIC_beta.txt	0.0	-19.850513	4.7004666
TARGET-00-SJNORM016314-17A.5.Detection.Pval	TARGET-00-SJNORM016314-17A.5.Detection.Pval	TARGET-ALL-P3	EPIC	idat_sample_sheet_TARGET-ALL-P3__EPIC_beta.txt	0.0	-19.064503	3.9283357
TARGET-10-PASZEW-09A.Detection.Pval	TARGET-10-PASZEW-09A.Detection.Pval	TARGET-ALL-P3	EPIC	idat_sample_sheet_TARGET-ALL-P3__EPIC_beta.txt	0.0	-19.166803	4.4960494
TARGET-15-SJMPAL016448-09A.Detection.Pval	TARGET-15-SJMPAL016448-09A.Detection.Pval	TARGET-ALL-P3	EPIC	idat_sample_sheet_TARGET-ALL-P3__EPIC_beta.txt	0.0	-17.780077	5.0472283
TARGET-10-SJBALL004182-09A.2.Detection.Pval	TARGET-10-SJBALL004182-09A.2.Detection.Pval	TARGET-ALL-P3	EPIC	idat_sample_sheet_TARGET-ALL-P3__EPIC_beta.txt	0.0	-18.812925	5.143494
TARGET-10-PAPGPJ-09A.Detection.Pval	TARGET-10-PAPGPJ-09A.Detection.Pval	TARGET-ALL-P3	EPIC	idat_sample_sheet_TARGET-ALL-P3__EPIC_beta.txt	0.0	-17.105207	5.743656
TARGET-10-PATCNI-09A.Detection.Pval	TARGET-10-PATCNI-09A.Detection.Pval	TARGET-ALL-P3	EPIC	idat_sample_sheet_TARGET-ALL-P3__EPIC_beta.txt	0.0	-19.278412	4.829371
TARGET-15-SJMPAL046471-09A.Detection.Pval	TARGET-15-SJMPAL046471-09A.Detection.Pval	TARGET-ALL-P3	EPIC	idat_sample_sheet_TARGET-ALL-P3__EPIC_beta.txt	0.0	-18.296988	4.4208527
TARGET-10-SJBALL021816-09A.Detection.Pval	TARGET-10-SJBALL021816-09A.Detection.Pval	TARGET-ALL-P3	EPIC	idat_sample_sheet_TARGET-ALL-P3__EPIC_beta.txt	0.0	-19.706434	3.8403926
TARGET-15-SJMPAL016343-09A.Detection.Pval	TARGET-15-SJMPAL016343-09A.Detection.Pval	TARGET-ALL-P3	EPIC	idat_sample_sheet_TARGET-ALL-P3__EPIC_beta.txt	0.0	-19.626097	3.4355276
TARGET-15-SJMPAL046470-09A.2.Detection.Pval	TARGET-15-SJMPAL046470-09A.2.Detection.Pval	TARGET-ALL-P3	EPIC	idat_sample_sheet_TARGET-ALL-P3__EPIC_beta.txt	0.0	-19.091835	3.3988197
TARGET-00-SJNORM016314-17A.4.Detection.Pval	TARGET-00-SJNORM016314-17A.4.Detection.Pval	TARGET-ALL-P3	EPIC	idat_sample_sheet_TARGET-ALL-P3__EPIC_beta.txt	0.0	-19.657265	4.5738263
TARGET-00-SJNORM018231-17A.2.Detection.Pval	TARGET-00-SJNORM018231-17A.2.Detection.Pval	TARGET-ALL-P3	EPIC	idat_sample_sheet_TARGET-ALL-P3__EPIC_beta.txt	0.0	-18.330366	5.7614293
