sample_id	original_column	file_project	platform	source_file	missing_fraction	UMAP1	UMAP2
TARGET-20-PANNHB-04A	TARGET-20-PANNHB-04A.Ave_Beta	TARGET-AML	450K	idat_sample_sheet_TARGET-AML__450k_beta.txt	0.0	-2.586199	7.121559
TARGET-21-PASHMK-14A	TARGET-21-PASHMK-14A.Ave_Beta	TARGET-AML	450K	idat_sample_sheet_TARGET-AML__450k_beta.txt	0.0	-0.93788385	9.575778
TARGET-21-PATKKJ-09A	TARGET-21-PATKKJ-09A.Ave_Beta	TARGET-AML	450K	idat_sample_sheet_TARGET-AML__450k_beta.txt	0.0	-0.5792707	11.246469
TARGET-20-PALGKX-04A	TARGET-20-PALGKX-04A.Ave_Beta	TARGET-AML	450K	idat_sample_sheet_TARGET-AML__450k_beta.txt	0.0	-1.0782322	10.316225
TARGET-20-PARSAN-14A	TARGET-20-PARSAN-14A.Ave_Beta	TARGET-AML	450K	idat_sample_sheet_TARGET-AML__450k_beta.txt	0.0	-2.1292539	7.9992495
TARGET-20-PABLDZ-04A	TARGET-20-PABLDZ-04A.Ave_Beta	TARGET-AML	450K	idat_sample_sheet_TARGET-AML__450k_beta.txt	0.0	-2.3833752	8.600309
TARGET-20-PAKIWK-09A	TARGET-20-PAKIWK-09A.Ave_Beta	TARGET-AML	450K	idat_sample_sheet_TARGET-AML__450k_beta.txt	0.0	-2.5633125	7.143959
TARGET-21-PASDXR-14A	TARGET-21-PASDXR-14A.Ave_Beta	TARGET-AML	450K	idat_sample_sheet_TARGET-AML__450k_beta.txt	0.0	-0.8694783	10.637778
TARGET-20-PARUBT-09A	TARGET-20-PARUBT-09A.Ave_Beta	TARGET-AML	450K	idat_sample_sheet_TARGET-AML__450k_beta.txt	0.0	-2.0565276	8.491385
TARGET-20-PARBIU-09A	TARGET-20-PARBIU-09A.Ave_Beta	TARGET-AML	450K	idat_sample_sheet_TARGET-AML__450k_beta.txt	0.0	-1.2922199	10.352392
TARGET-20-PASCGR-04A	TARGET-20-PASCGR-04A.Ave_Beta	TARGET-AML	450K	idat_sample_sheet_TARGET-AML__450k_beta.txt	0.0	-2.9955094	6.8351336
TARGET-20-PATKJB-14A	TARGET-20-PATKJB-14A.Ave_Beta	TARGET-AML	450K	idat_sample_sheet_TARGET-AML__450k_beta.txt	0.0	-2.9192748	6.8529873
TARGET-20-PARFXF-09A	TARGET-20-PARFXF-09A.Ave_Beta	TARGET-AML	450K	idat_sample_sheet_TARGET-AML__450k_beta.txt	0.0	-2.9370394	6.822572
TARGET-21-PAMYMA-09A	TARGET-21-PAMYMA-09A.Ave_Beta	TARGET-AML	450K	idat_sample_sheet_TARGET-AML__450k_beta.txt	0.0	-1.1371744	10.770465
TARGET-21-PANVPB-09A	TARGET-21-PANVPB-09A.Ave_Beta	TARGET-AML	450K	idat_sample_sheet_TARGET-AML__450k_beta.txt	0.0	-0.9791318	10.905223
TARGET-20-PASHHH-09A	TARGET-20-PASHHH-09A.Ave_Beta	TARGET-AML	450K	idat_sample_sheet_TARGET-AML__450k_beta.txt	0.0	-1.8126739	9.018798
TARGET-20-PARNZW-09A	TARGET-20-PARNZW-09A.Ave_Beta	TARGET-AML	450K	idat_sample_sheet_TARGET-AML__450k_beta.txt	0.0	-2.2397037	8.681603
TARGET-20-PARFXF-14A	TARGET-20-PARFXF-14A.Ave_Beta	TARGET-AML	450K	idat_sample_sheet_TARGET-AML__450k_beta.txt	0.0	-2.5658488	7.2514057
TARGET-20-PAPBEJ-09A	TARGET-20-PAPBEJ-09A.Ave_Beta	TARGET-AML	450K	idat_sample_sheet_TARGET-AML__450k_beta.txt	0.0	-2.4641056	7.557759
TARGET-20-PAPVZK-40A	TARGET-20-PAPVZK-40A.Ave_Beta	TARGET-AML	450K	idat_sample_sheet_TARGET-AML__450k_beta.txt	0.0	-1.4760619	10.350522
TARGET-20-PAPXRJ-14A	TARGET-20-PAPXRJ-14A.Ave_Beta	TARGET-AML	450K	idat_sample_sheet_TARGET-AML__450k_beta.txt	0.0	-2.9412277	6.8833117
TARGET-21-PATISD-14A	TARGET-21-PATISD-14A.Ave_Beta	TARGET-AML	450K	idat_sample_sheet_TARGET-AML__450k_beta.txt	0.0	-0.7144145	11.105431
TARGET-20-PARCEC-14A	TARGET-20-PARCEC-14A.Ave_Beta	TARGET-AML	450K	idat_sample_sheet_TARGET-AML__450k_beta.txt	0.0	-2.1265292	8.869571
TARGET-20-PAKERZ-04A	TARGET-20-PAKERZ-04A.Ave_Beta	TARGET-AML	450K	idat_sample_sheet_TARGET-AML__450k_beta.txt	0.0	-2.4765415	7.2889504
TARGET-21-PASTZK-09A	TARGET-21-PASTZK-09A.Ave_Beta	TARGET-AML	450K	idat_sample_sheet_TARGET-AML__450k_beta.txt	0.0	-0.76819575	11.133878
TARGET-20-PAEIKD-04A	TARGET-20-PAEIKD-04A.Ave_Beta	TARGET-AML	450K	idat_sample_sheet_TARGET-AML__450k_beta.txt	0.0	-2.1494746	8.870782
TARGET-21-PASIGA-09A	TARGET-21-PASIGA-09A.Ave_Beta	TARGET-AML	450K	idat_sample_sheet_TARGET-AML__450k_beta.txt	0.0	-0.95634717	11.170615
TARGET-21-PATKBK-03A	TARGET-21-PATKBK-03A.Ave_Beta	TARGET-AML	450K	idat_sample_sheet_TARGET-AML__450k_beta.txt	0.0	-0.86304396	11.20063
TARGET-20-PASJTM-09A	TARGET-20-PASJTM-09A.Ave_Beta	TARGET-AML	450K	idat_sample_sheet_TARGET-AML__450k_beta.txt	0.0	-2.315719	8.060832
TARGET-20-PARUBT-40A	TARGET-20-PARUBT-40A.Ave_Beta	TARGET-AML	450K	idat_sample_sheet_TARGET-AML__450k_beta.txt	0.0	-1.986827	8.881341
TARGET-20-PASCGR-03A	TARGET-20-PASCGR-03A.Ave_Beta	TARGET-AML	450K	idat_sample_sheet_TARGET-AML__450k_beta.txt	0.0	-2.385744	8.15816
TARGET-20-PARUCB-14A	TARGET-20-PARUCB-14A.Ave_Beta	TARGET-AML	450K	idat_sample_sheet_TARGET-AML__450k_beta.txt	0.0	-1.0211172	9.698585
TARGET-20-PASPLU-09A	TARGET-20-PASPLU-09A.Ave_Beta	TARGET-AML	450K	idat_sample_sheet_TARGET-AML__450k_beta.txt	0.0	-0.68857414	11.139934
TARGET-20-PANLRE-14A	TARGET-20-PANLRE-14A.Ave_Beta	TARGET-AML	450K	idat_sample_sheet_TARGET-AML__450k_beta.txt	0.0	-1.1344961	10.0679865
TARGET-20-PASTTW-09A	TARGET-20-PASTTW-09A.Ave_Beta	TARGET-AML	450K	idat_sample_sheet_TARGET-AML__450k_beta.txt	0.0	-1.6957676	9.371116
TARGET-20-PARPDS-14A	TARGET-20-PARPDS-14A.Ave_Beta	TARGET-AML	450K	idat_sample_sheet_TARGET-AML__450k_beta.txt	0.0	-2.9593182	6.817079
TARGET-20-PASMHY-03A	TARGET-20-PASMHY-03A.Ave_Beta	TARGET-AML	450K	idat_sample_sheet_TARGET-AML__450k_beta.txt	0.0	-1.1881169	10.553273
TARGET-20-PAKVGI-14A	TARGET-20-PAKVGI-14A.Ave_Beta	TARGET-AML	450K	idat_sample_sheet_TARGET-AML__450k_beta.txt	0.0	-2.2411017	8.318661
TARGET-20-PASZLJ-09A	TARGET-20-PASZLJ-09A.Ave_Beta	TARGET-AML	450K	idat_sample_sheet_TARGET-AML__450k_beta.txt	0.0	-2.2141175	8.765711
TARGET-20-PANDIX-04A	TARGET-20-PANDIX-04A.Ave_Beta	TARGET-AML	450K	idat_sample_sheet_TARGET-AML__450k_beta.txt	0.0	-2.5434296	7.1952424
TARGET-20-PAEERJ-03A	TARGET-20-PAEERJ-03A.Ave_Beta	TARGET-AML	450K	idat_sample_sheet_TARGET-AML__450k_beta.txt	0.0	-2.127675	8.526076
TARGET-21-PATKWH-09A	TARGET-21-PATKWH-09A.Ave_Beta	TARGET-AML	450K	idat_sample_sheet_TARGET-AML__450k_beta.txt	0.0	-1.0067226	8.489765
TARGET-21-PASDXR-15A	TARGET-21-PASDXR-15A.Ave_Beta	TARGET-AML	450K	idat_sample_sheet_TARGET-AML__450k_beta.txt	0.0	5.6411347	-5.9544754
TARGET-20-PARASV-04A	TARGET-20-PARASV-04A.Ave_Beta	TARGET-AML	450K	idat_sample_sheet_TARGET-AML__450k_beta.txt	0.0	-2.1282625	8.932697
TARGET-20-PAKVGI-09A	TARGET-20-PAKVGI-09A.Ave_Beta	TARGET-AML	450K	idat_sample_sheet_TARGET-AML__450k_beta.txt	0.0	-2.1736398	7.9605436
TARGET-20-PASMHY-10A	TARGET-20-PASMHY-10A.Ave_Beta	TARGET-AML	450K	idat_sample_sheet_TARGET-AML__450k_beta.txt	0.0	-1.3551056	10.534487
TARGET-20-PAKERZ-09A	TARGET-20-PAKERZ-09A.Ave_Beta	TARGET-AML	450K	idat_sample_sheet_TARGET-AML__450k_beta.txt	0.0	-2.2820525	7.750588
TARGET-20-PARCCH-03A	TARGET-20-PARCCH-03A.Ave_Beta	TARGET-AML	450K	idat_sample_sheet_TARGET-AML__450k_beta.txt	0.0	-1.7282444	9.299627
TARGET-20-PASJIM-14A	TARGET-20-PASJIM-14A.Ave_Beta	TARGET-AML	450K	idat_sample_sheet_TARGET-AML__450k_beta.txt	0.0	-1.010416	9.70563
TARGET-20-PADYIR-14A	TARGET-20-PADYIR-14A.Ave_Beta	TARGET-AML	450K	idat_sample_sheet_TARGET-AML__450k_beta.txt	0.0	-2.4092786	7.931404
TARGET-21-PAMXZY-09A	TARGET-21-PAMXZY-09A.Ave_Beta	TARGET-AML	450K	idat_sample_sheet_TARGET-AML__450k_beta.txt	0.0	-1.1505268	10.325394
TARGET-21-PARZIA-09A	TARGET-21-PARZIA-09A.Ave_Beta	TARGET-AML	450K	idat_sample_sheet_TARGET-AML__450k_beta.txt	0.0	-1.0655203	10.947338
TARGET-20-PASTTW-14A	TARGET-20-PASTTW-14A.Ave_Beta	TARGET-AML	450K	idat_sample_sheet_TARGET-AML__450k_beta.txt	0.0	-1.8913547	9.068221
TARGET-20-PASVVS-09A	TARGET-20-PASVVS-09A.Ave_Beta	TARGET-AML	450K	idat_sample_sheet_TARGET-AML__450k_beta.txt	0.0	-2.200613	8.758091
TARGET-20-PAEFGT-03A	TARGET-20-PAEFGT-03A.Ave_Beta	TARGET-AML	450K	idat_sample_sheet_TARGET-AML__450k_beta.txt	0.0	-1.847502	8.681518
TARGET-21-PASVJS-14A	TARGET-21-PASVJS-14A.Ave_Beta	TARGET-AML	450K	idat_sample_sheet_TARGET-AML__450k_beta.txt	0.0	-0.9886032	8.4816475
TARGET-20-PARUCB-04A	TARGET-20-PARUCB-04A.Ave_Beta	TARGET-AML	450K	idat_sample_sheet_TARGET-AML__450k_beta.txt	0.0	-1.159285	10.602559
TARGET-20-PARVAI-14A	TARGET-20-PARVAI-14A.Ave_Beta	TARGET-AML	450K	idat_sample_sheet_TARGET-AML__450k_beta.txt	0.0	-2.7309964	7.260428
TARGET-20-PARPDS-04A	TARGET-20-PARPDS-04A.Ave_Beta	TARGET-AML	450K	idat_sample_sheet_TARGET-AML__450k_beta.txt	0.0	-2.2215614	8.465728
TARGET-20-PASJIM-09A	TARGET-20-PASJIM-09A.Ave_Beta	TARGET-AML	450K	idat_sample_sheet_TARGET-AML__450k_beta.txt	0.0	-1.0202005	10.5209465
TARGET-20-PAKTCX-04A	TARGET-20-PAKTCX-04A.Ave_Beta	TARGET-AML	450K	idat_sample_sheet_TARGET-AML__450k_beta.txt	0.0	-2.2588925	8.1522255
TARGET-20-PAEFGT-14A	TARGET-20-PAEFGT-14A.Ave_Beta	TARGET-AML	450K	idat_sample_sheet_TARGET-AML__450k_beta.txt	0.0	-2.3084817	7.7010393
TARGET-20-PARWXU-04A	TARGET-20-PARWXU-04A.Ave_Beta	TARGET-AML	450K	idat_sample_sheet_TARGET-AML__450k_beta.txt	0.0	-1.207062	10.348248
TARGET-20-PASRTP-14A	TARGET-20-PASRTP-14A.Ave_Beta	TARGET-AML	450K	idat_sample_sheet_TARGET-AML__450k_beta.txt	0.0	-1.0527906	10.212578
TARGET-21-PATKWH-14A	TARGET-21-PATKWH-14A.Ave_Beta	TARGET-AML	450K	idat_sample_sheet_TARGET-AML__450k_beta.txt	0.0	-1.0214082	8.50386
TARGET-20-PANTWV-14A	TARGET-20-PANTWV-14A.Ave_Beta	TARGET-AML	450K	idat_sample_sheet_TARGET-AML__450k_beta.txt	0.0	-1.063532	9.950362
TARGET-20-PASLSD-14A	TARGET-20-PASLSD-14A.Ave_Beta	TARGET-AML	450K	idat_sample_sheet_TARGET-AML__450k_beta.txt	0.0	-2.966865	6.7963696
TARGET-20-PAPBEJ-04A	TARGET-20-PAPBEJ-04A.Ave_Beta	TARGET-AML	450K	idat_sample_sheet_TARGET-AML__450k_beta.txt	0.0	-2.4767609	7.6894636
TARGET-20-PARTAL-14A	TARGET-20-PARTAL-14A.Ave_Beta	TARGET-AML	450K	idat_sample_sheet_TARGET-AML__450k_beta.txt	0.0	-2.2329192	7.887466
TARGET-20-PASLSD-04A	TARGET-20-PASLSD-04A.Ave_Beta	TARGET-AML	450K	idat_sample_sheet_TARGET-AML__450k_beta.txt	0.0	-2.0875933	8.779191
TARGET-21-PASNKZ-09A	TARGET-21-PASNKZ-09A.Ave_Beta	TARGET-AML	450K	idat_sample_sheet_TARGET-AML__450k_beta.txt	0.0	-0.64910537	11.337409
TARGET-20-PANLIR-04A	TARGET-20-PANLIR-04A.Ave_Beta	TARGET-AML	450K	idat_sample_sheet_TARGET-AML__450k_beta.txt	0.0	-2.4344811	7.298245
TARGET-20-PASWLN-04A	TARGET-20-PASWLN-04A.Ave_Beta	TARGET-AML	450K	idat_sample_sheet_TARGET-AML__450k_beta.txt	0.0	-0.81930834	11.197283
TARGET-20-PATJHJ-09A	TARGET-20-PATJHJ-09A.Ave_Beta	TARGET-AML	450K	idat_sample_sheet_TARGET-AML__450k_beta.txt	0.0	-2.574403	8.543708
TARGET-20-PARUDL-14A	TARGET-20-PARUDL-14A.Ave_Beta	TARGET-AML	450K	idat_sample_sheet_TARGET-AML__450k_beta.txt	0.0	-2.1407604	8.192118
TARGET-20-PAPXRJ-04A	TARGET-20-PAPXRJ-04A.Ave_Beta	TARGET-AML	450K	idat_sample_sheet_TARGET-AML__450k_beta.txt	0.0	-2.3849115	8.402742
TARGET-21-PARBTV-09A	TARGET-21-PARBTV-09A.Ave_Beta	TARGET-AML	450K	idat_sample_sheet_TARGET-AML__450k_beta.txt	0.0	-1.0027888	11.083617
TARGET-20-PARBIU-14A	TARGET-20-PARBIU-14A.Ave_Beta	TARGET-AML	450K	idat_sample_sheet_TARGET-AML__450k_beta.txt	0.0	-0.9104974	10.750612
TARGET-20-PARSAN-09A	TARGET-20-PARSAN-09A.Ave_Beta	TARGET-AML	450K	idat_sample_sheet_TARGET-AML__450k_beta.txt	0.0	-2.643791	7.283246
TARGET-20-PAEERJ-14A	TARGET-20-PAEERJ-14A.Ave_Beta	TARGET-AML	450K	idat_sample_sheet_TARGET-AML__450k_beta.txt	0.0	-2.1636698	8.443728
TARGET-21-PASNKZ-14A	TARGET-21-PASNKZ-14A.Ave_Beta	TARGET-AML	450K	idat_sample_sheet_TARGET-AML__450k_beta.txt	0.0	-0.64204466	11.320486
TARGET-21-PASSLT-09A	TARGET-21-PASSLT-09A.Ave_Beta	TARGET-AML	450K	idat_sample_sheet_TARGET-AML__450k_beta.txt	0.0	-0.9953963	11.115188
TARGET-20-PASVYA-04A	TARGET-20-PASVYA-04A.Ave_Beta	TARGET-AML	450K	idat_sample_sheet_TARGET-AML__450k_beta.txt	0.0	-1.3342937	9.956447
TARGET-21-PASFJJ-14A	TARGET-21-PASFJJ-14A.Ave_Beta	TARGET-AML	450K	idat_sample_sheet_TARGET-AML__450k_beta.txt	0.0	-0.7305096	11.346392
TARGET-20-PANGDN-04A	TARGET-20-PANGDN-04A.Ave_Beta	TARGET-AML	450K	idat_sample_sheet_TARGET-AML__450k_beta.txt	0.0	-1.0002258	9.482611
TARGET-21-PARBTV-14A	TARGET-21-PARBTV-14A.Ave_Beta	TARGET-AML	450K	idat_sample_sheet_TARGET-AML__450k_beta.txt	0.0	-1.1086128	10.860023
TARGET-20-PARPDS-09A	TARGET-20-PARPDS-09A.Ave_Beta	TARGET-AML	450K	idat_sample_sheet_TARGET-AML__450k_beta.txt	0.0	-2.1342144	8.530326
TARGET-21-PARXYR-14A	TARGET-21-PARXYR-14A.Ave_Beta	TARGET-AML	450K	idat_sample_sheet_TARGET-AML__450k_beta.txt	0.0	-1.077717	10.447621
TARGET-20-PARCEC-03A	TARGET-20-PARCEC-03A.Ave_Beta	TARGET-AML	450K	idat_sample_sheet_TARGET-AML__450k_beta.txt	0.0	-2.0896335	8.934605
TARGET-20-PASWLN-14A	TARGET-20-PASWLN-14A.Ave_Beta	TARGET-AML	450K	idat_sample_sheet_TARGET-AML__450k_beta.txt	0.0	-1.0181566	9.981774
TARGET-20-PASMGW-04A	TARGET-20-PASMGW-04A.Ave_Beta	TARGET-AML	450K	idat_sample_sheet_TARGET-AML__450k_beta.txt	0.0	-1.1314807	10.451569
TARGET-20-PASVYA-14A	TARGET-20-PASVYA-14A.Ave_Beta	TARGET-AML	450K	idat_sample_sheet_TARGET-AML__450k_beta.txt	0.0	65.61378	34.90336
TARGET-20-PASBBE-09A	TARGET-20-PASBBE-09A.Ave_Beta	TARGET-AML	450K	idat_sample_sheet_TARGET-AML__450k_beta.txt	0.0	-1.1480781	10.477688
TARGET-20-PAMYJX-04A	TARGET-20-PAMYJX-04A.Ave_Beta	TARGET-AML	450K	idat_sample_sheet_TARGET-AML__450k_beta.txt	0.0	-1.7606734	8.687915
TARGET-20-PASLSD-03A	TARGET-20-PASLSD-03A.Ave_Beta	TARGET-AML	450K	idat_sample_sheet_TARGET-AML__450k_beta.txt	0.0	-2.0746465	8.789425
TARGET-20-PANSJB-14A	TARGET-20-PANSJB-14A.Ave_Beta	TARGET-AML	450K	idat_sample_sheet_TARGET-AML__450k_beta.txt	0.0	-2.068646	8.58096
TARGET-21-PASFJJ-15A	TARGET-21-PASFJJ-15A.Ave_Beta	TARGET-AML	450K	idat_sample_sheet_TARGET-AML__450k_beta.txt	0.0	5.6901674	-6.0019717
TARGET-21-PASFLG-14A	TARGET-21-PASFLG-14A.Ave_Beta	TARGET-AML	450K	idat_sample_sheet_TARGET-AML__450k_beta.txt	0.0	-0.70736873	11.087236
TARGET-20-PASAUT-14A	TARGET-20-PASAUT-14A.Ave_Beta	TARGET-AML	450K	idat_sample_sheet_TARGET-AML__450k_beta.txt	0.0	-1.7889001	8.797757
TARGET-20-PANGTF-14A	TARGET-20-PANGTF-14A.Ave_Beta	TARGET-AML	450K	idat_sample_sheet_TARGET-AML__450k_beta.txt	0.0	-2.3485675	7.8120427
TARGET-20-PARIMT-03A	TARGET-20-PARIMT-03A.Ave_Beta	TARGET-AML	450K	idat_sample_sheet_TARGET-AML__450k_beta.txt	0.0	-2.211329	9.134842
TARGET-20-PANYCG-09A	TARGET-20-PANYCG-09A.Ave_Beta	TARGET-AML	450K	idat_sample_sheet_TARGET-AML__450k_beta.txt	0.0	-1.9207888	8.643551
TARGET-20-PATDHA-14A	TARGET-20-PATDHA-14A.Ave_Beta	TARGET-AML	450K	idat_sample_sheet_TARGET-AML__450k_beta.txt	0.0	-0.9955507	9.592619
TARGET-20-PASGCE-40A	TARGET-20-PASGCE-40A.Ave_Beta	TARGET-AML	450K	idat_sample_sheet_TARGET-AML__450k_beta.txt	0.0	-1.6981456	8.405649
TARGET-20-PADZCG-04A	TARGET-20-PADZCG-04A.Ave_Beta	TARGET-AML	450K	idat_sample_sheet_TARGET-AML__450k_beta.txt	0.0	-2.397073	8.500784
