sample_id	original_column	file_project	platform	source_file	missing_fraction	UMAP1	UMAP2
TARGET-20-PALGKX-04A.Detection.Pval	TARGET-20-PALGKX-04A.Detection.Pval	TARGET-AML	450K	idat_sample_sheet_TARGET-AML__450k_beta.txt	0.0	17.489098	8.299715
TARGET-20-PARSAN-14A.Detection.Pval	TARGET-20-PARSAN-14A.Detection.Pval	TARGET-AML	450K	idat_sample_sheet_TARGET-AML__450k_beta.txt	0.0	17.73359	7.9485164
TARGET-20-PABLDZ-04A.Detection.Pval	TARGET-20-PABLDZ-04A.Detection.Pval	TARGET-AML	450K	idat_sample_sheet_TARGET-AML__450k_beta.txt	0.0	17.441492	8.286223
TARGET-20-PAKIWK-09A.Detection.Pval	TARGET-20-PAKIWK-09A.Detection.Pval	TARGET-AML	450K	idat_sample_sheet_TARGET-AML__450k_beta.txt	0.0	17.897564	8.258267
TARGET-21-PASDXR-14A.Detection.Pval	TARGET-21-PASDXR-14A.Detection.Pval	TARGET-AML	450K	idat_sample_sheet_TARGET-AML__450k_beta.txt	0.0	17.657467	8.372032
TARGET-20-PARUBT-09A.Detection.Pval	TARGET-20-PARUBT-09A.Detection.Pval	TARGET-AML	450K	idat_sample_sheet_TARGET-AML__450k_beta.txt	0.0	20.030283	5.67123
TARGET-20-PARBIU-09A.Detection.Pval	TARGET-20-PARBIU-09A.Detection.Pval	TARGET-AML	450K	idat_sample_sheet_TARGET-AML__450k_beta.txt	0.0	9.988489	-2.1539319
TARGET-20-PASCGR-04A.Detection.Pval	TARGET-20-PASCGR-04A.Detection.Pval	TARGET-AML	450K	idat_sample_sheet_TARGET-AML__450k_beta.txt	0.0	18.050133	8.236508
TARGET-20-PATKJB-14A.Detection.Pval	TARGET-20-PATKJB-14A.Detection.Pval	TARGET-AML	450K	idat_sample_sheet_TARGET-AML__450k_beta.txt	0.0	19.046085	8.181644
TARGET-20-PARFXF-09A.Detection.Pval	TARGET-20-PARFXF-09A.Detection.Pval	TARGET-AML	450K	idat_sample_sheet_TARGET-AML__450k_beta.txt	0.0	17.98152	8.208952
TARGET-21-PAMYMA-09A.Detection.Pval	TARGET-21-PAMYMA-09A.Detection.Pval	TARGET-AML	450K	idat_sample_sheet_TARGET-AML__450k_beta.txt	0.0	18.088629	8.236555
TARGET-21-PANVPB-09A.Detection.Pval	TARGET-21-PANVPB-09A.Detection.Pval	TARGET-AML	450K	idat_sample_sheet_TARGET-AML__450k_beta.txt	0.0	17.820862	8.265391
TARGET-20-PASHHH-09A.Detection.Pval	TARGET-20-PASHHH-09A.Detection.Pval	TARGET-AML	450K	idat_sample_sheet_TARGET-AML__450k_beta.txt	0.0	17.38711	8.028433
TARGET-20-PARNZW-09A.Detection.Pval	TARGET-20-PARNZW-09A.Detection.Pval	TARGET-AML	450K	idat_sample_sheet_TARGET-AML__450k_beta.txt	0.0	17.90556	8.271731
TARGET-20-PARFXF-14A.Detection.Pval	TARGET-20-PARFXF-14A.Detection.Pval	TARGET-AML	450K	idat_sample_sheet_TARGET-AML__450k_beta.txt	0.0	17.386705	8.202246
TARGET-20-PAPBEJ-09A.Detection.Pval	TARGET-20-PAPBEJ-09A.Detection.Pval	TARGET-AML	450K	idat_sample_sheet_TARGET-AML__450k_beta.txt	0.0	17.995516	8.18156
TARGET-20-PAPVZK-40A.Detection.Pval	TARGET-20-PAPVZK-40A.Detection.Pval	TARGET-AML	450K	idat_sample_sheet_TARGET-AML__450k_beta.txt	0.0	17.656614	7.9490037
TARGET-20-PAPXRJ-14A.Detection.Pval	TARGET-20-PAPXRJ-14A.Detection.Pval	TARGET-AML	450K	idat_sample_sheet_TARGET-AML__450k_beta.txt	0.0	20.929907	7.6807423
TARGET-21-PATISD-14A.Detection.Pval	TARGET-21-PATISD-14A.Detection.Pval	TARGET-AML	450K	idat_sample_sheet_TARGET-AML__450k_beta.txt	0.0	18.05638	8.145814
TARGET-20-PARCEC-14A.Detection.Pval	TARGET-20-PARCEC-14A.Detection.Pval	TARGET-AML	450K	idat_sample_sheet_TARGET-AML__450k_beta.txt	0.0	18.427849	7.329475
TARGET-20-PAKERZ-04A.Detection.Pval	TARGET-20-PAKERZ-04A.Detection.Pval	TARGET-AML	450K	idat_sample_sheet_TARGET-AML__450k_beta.txt	0.0	17.770971	8.249911
TARGET-21-PASTZK-09A.Detection.Pval	TARGET-21-PASTZK-09A.Detection.Pval	TARGET-AML	450K	idat_sample_sheet_TARGET-AML__450k_beta.txt	0.0	18.043346	8.204144
TARGET-20-PAEIKD-04A.Detection.Pval	TARGET-20-PAEIKD-04A.Detection.Pval	TARGET-AML	450K	idat_sample_sheet_TARGET-AML__450k_beta.txt	0.0	17.74026	8.320846
TARGET-21-PASIGA-09A.Detection.Pval	TARGET-21-PASIGA-09A.Detection.Pval	TARGET-AML	450K	idat_sample_sheet_TARGET-AML__450k_beta.txt	0.0	17.890005	8.151282
TARGET-21-PATKBK-03A.Detection.Pval	TARGET-21-PATKBK-03A.Detection.Pval	TARGET-AML	450K	idat_sample_sheet_TARGET-AML__450k_beta.txt	0.0	17.861633	8.174286
TARGET-20-PASJTM-09A.Detection.Pval	TARGET-20-PASJTM-09A.Detection.Pval	TARGET-AML	450K	idat_sample_sheet_TARGET-AML__450k_beta.txt	0.0	17.268234	7.825539
TARGET-20-PARUBT-40A.Detection.Pval	TARGET-20-PARUBT-40A.Detection.Pval	TARGET-AML	450K	idat_sample_sheet_TARGET-AML__450k_beta.txt	0.0	19.96577	5.709067
TARGET-20-PASCGR-03A.Detection.Pval	TARGET-20-PASCGR-03A.Detection.Pval	TARGET-AML	450K	idat_sample_sheet_TARGET-AML__450k_beta.txt	0.0	17.865599	8.11251
TARGET-20-PARUCB-14A.Detection.Pval	TARGET-20-PARUCB-14A.Detection.Pval	TARGET-AML	450K	idat_sample_sheet_TARGET-AML__450k_beta.txt	0.0	17.704641	8.112894
TARGET-20-PASPLU-09A.Detection.Pval	TARGET-20-PASPLU-09A.Detection.Pval	TARGET-AML	450K	idat_sample_sheet_TARGET-AML__450k_beta.txt	0.0	18.052261	8.118858
TARGET-20-PANLRE-14A.Detection.Pval	TARGET-20-PANLRE-14A.Detection.Pval	TARGET-AML	450K	idat_sample_sheet_TARGET-AML__450k_beta.txt	0.0	17.914822	8.028095
TARGET-20-PASTTW-09A.Detection.Pval	TARGET-20-PASTTW-09A.Detection.Pval	TARGET-AML	450K	idat_sample_sheet_TARGET-AML__450k_beta.txt	0.0	18.740875	6.109442
TARGET-20-PARPDS-14A.Detection.Pval	TARGET-20-PARPDS-14A.Detection.Pval	TARGET-AML	450K	idat_sample_sheet_TARGET-AML__450k_beta.txt	0.0	18.45565	7.3081775
TARGET-20-PASMHY-03A.Detection.Pval	TARGET-20-PASMHY-03A.Detection.Pval	TARGET-AML	450K	idat_sample_sheet_TARGET-AML__450k_beta.txt	0.0	17.432066	8.026272
TARGET-20-PAKVGI-14A.Detection.Pval	TARGET-20-PAKVGI-14A.Detection.Pval	TARGET-AML	450K	idat_sample_sheet_TARGET-AML__450k_beta.txt	0.0	17.496113	8.051379
TARGET-20-PASZLJ-09A.Detection.Pval	TARGET-20-PASZLJ-09A.Detection.Pval	TARGET-AML	450K	idat_sample_sheet_TARGET-AML__450k_beta.txt	0.0	17.340492	7.793765
TARGET-20-PANDIX-04A.Detection.Pval	TARGET-20-PANDIX-04A.Detection.Pval	TARGET-AML	450K	idat_sample_sheet_TARGET-AML__450k_beta.txt	0.0	20.02515	5.679872
TARGET-20-PAEERJ-03A.Detection.Pval	TARGET-20-PAEERJ-03A.Detection.Pval	TARGET-AML	450K	idat_sample_sheet_TARGET-AML__450k_beta.txt	0.0	17.529598	7.9807353
TARGET-21-PATKWH-09A.Detection.Pval	TARGET-21-PATKWH-09A.Detection.Pval	TARGET-AML	450K	idat_sample_sheet_TARGET-AML__450k_beta.txt	0.0	17.705885	7.848943
TARGET-21-PASDXR-15A.Detection.Pval	TARGET-21-PASDXR-15A.Detection.Pval	TARGET-AML	450K	idat_sample_sheet_TARGET-AML__450k_beta.txt	0.0	17.89556	8.026784
TARGET-20-PARASV-04A.Detection.Pval	TARGET-20-PARASV-04A.Detection.Pval	TARGET-AML	450K	idat_sample_sheet_TARGET-AML__450k_beta.txt	0.0	17.495287	8.016489
TARGET-20-PAKVGI-09A.Detection.Pval	TARGET-20-PAKVGI-09A.Detection.Pval	TARGET-AML	450K	idat_sample_sheet_TARGET-AML__450k_beta.txt	0.0	17.824337	8.135539
TARGET-20-PASMHY-10A.Detection.Pval	TARGET-20-PASMHY-10A.Detection.Pval	TARGET-AML	450K	idat_sample_sheet_TARGET-AML__450k_beta.txt	0.0	17.794611	8.010402
TARGET-20-PAKERZ-09A.Detection.Pval	TARGET-20-PAKERZ-09A.Detection.Pval	TARGET-AML	450K	idat_sample_sheet_TARGET-AML__450k_beta.txt	0.0	17.829418	7.999263
TARGET-20-PARCCH-03A.Detection.Pval	TARGET-20-PARCCH-03A.Detection.Pval	TARGET-AML	450K	idat_sample_sheet_TARGET-AML__450k_beta.txt	0.0	9.750936	-1.8616021
TARGET-20-PASJIM-14A.Detection.Pval	TARGET-20-PASJIM-14A.Detection.Pval	TARGET-AML	450K	idat_sample_sheet_TARGET-AML__450k_beta.txt	0.0	17.573383	8.124274
TARGET-20-PADYIR-14A.Detection.Pval	TARGET-20-PADYIR-14A.Detection.Pval	TARGET-AML	450K	idat_sample_sheet_TARGET-AML__450k_beta.txt	0.0	17.521885	7.8064184
TARGET-21-PAMXZY-09A.Detection.Pval	TARGET-21-PAMXZY-09A.Detection.Pval	TARGET-AML	450K	idat_sample_sheet_TARGET-AML__450k_beta.txt	0.0	17.426622	7.8034105
TARGET-21-PARZIA-09A.Detection.Pval	TARGET-21-PARZIA-09A.Detection.Pval	TARGET-AML	450K	idat_sample_sheet_TARGET-AML__450k_beta.txt	0.0	17.46377	7.836691
TARGET-20-PASTTW-14A.Detection.Pval	TARGET-20-PASTTW-14A.Detection.Pval	TARGET-AML	450K	idat_sample_sheet_TARGET-AML__450k_beta.txt	0.0	18.713705	6.0862117
TARGET-20-PASVVS-09A.Detection.Pval	TARGET-20-PASVVS-09A.Detection.Pval	TARGET-AML	450K	idat_sample_sheet_TARGET-AML__450k_beta.txt	0.0	17.677778	8.041122
TARGET-20-PAEFGT-03A.Detection.Pval	TARGET-20-PAEFGT-03A.Detection.Pval	TARGET-AML	450K	idat_sample_sheet_TARGET-AML__450k_beta.txt	0.0	17.107264	7.3938913
TARGET-21-PASVJS-14A.Detection.Pval	TARGET-21-PASVJS-14A.Detection.Pval	TARGET-AML	450K	idat_sample_sheet_TARGET-AML__450k_beta.txt	0.0	17.854324	7.4469323
TARGET-20-PARUCB-04A.Detection.Pval	TARGET-20-PARUCB-04A.Detection.Pval	TARGET-AML	450K	idat_sample_sheet_TARGET-AML__450k_beta.txt	0.0	9.736829	-1.8475238
TARGET-20-PARVAI-14A.Detection.Pval	TARGET-20-PARVAI-14A.Detection.Pval	TARGET-AML	450K	idat_sample_sheet_TARGET-AML__450k_beta.txt	0.0	17.132765	7.2760205
TARGET-20-PARPDS-04A.Detection.Pval	TARGET-20-PARPDS-04A.Detection.Pval	TARGET-AML	450K	idat_sample_sheet_TARGET-AML__450k_beta.txt	0.0	18.410097	7.2179804
TARGET-20-PASJIM-09A.Detection.Pval	TARGET-20-PASJIM-09A.Detection.Pval	TARGET-AML	450K	idat_sample_sheet_TARGET-AML__450k_beta.txt	0.0	17.716352	8.055537
TARGET-20-PAKTCX-04A.Detection.Pval	TARGET-20-PAKTCX-04A.Detection.Pval	TARGET-AML	450K	idat_sample_sheet_TARGET-AML__450k_beta.txt	0.0	17.37767	7.363593
TARGET-20-PAEFGT-14A.Detection.Pval	TARGET-20-PAEFGT-14A.Detection.Pval	TARGET-AML	450K	idat_sample_sheet_TARGET-AML__450k_beta.txt	0.0	17.585297	7.9431067
TARGET-20-PARWXU-04A.Detection.Pval	TARGET-20-PARWXU-04A.Detection.Pval	TARGET-AML	450K	idat_sample_sheet_TARGET-AML__450k_beta.txt	0.0	17.219269	7.593071
TARGET-20-PASRTP-14A.Detection.Pval	TARGET-20-PASRTP-14A.Detection.Pval	TARGET-AML	450K	idat_sample_sheet_TARGET-AML__450k_beta.txt	0.0	17.659973	7.995529
TARGET-21-PATKWH-14A.Detection.Pval	TARGET-21-PATKWH-14A.Detection.Pval	TARGET-AML	450K	idat_sample_sheet_TARGET-AML__450k_beta.txt	0.0	17.358759	7.72948
TARGET-20-PANTWV-14A.Detection.Pval	TARGET-20-PANTWV-14A.Detection.Pval	TARGET-AML	450K	idat_sample_sheet_TARGET-AML__450k_beta.txt	0.0	19.024185	7.8050065
TARGET-20-PASLSD-14A.Detection.Pval	TARGET-20-PASLSD-14A.Detection.Pval	TARGET-AML	450K	idat_sample_sheet_TARGET-AML__450k_beta.txt	0.0	17.938519	7.8715987
TARGET-20-PAPBEJ-04A.Detection.Pval	TARGET-20-PAPBEJ-04A.Detection.Pval	TARGET-AML	450K	idat_sample_sheet_TARGET-AML__450k_beta.txt	0.0	17.505383	7.6387377
TARGET-20-PARTAL-14A.Detection.Pval	TARGET-20-PARTAL-14A.Detection.Pval	TARGET-AML	450K	idat_sample_sheet_TARGET-AML__450k_beta.txt	0.0	17.77779	7.912303
TARGET-20-PASLSD-04A.Detection.Pval	TARGET-20-PASLSD-04A.Detection.Pval	TARGET-AML	450K	idat_sample_sheet_TARGET-AML__450k_beta.txt	0.0	17.728151	7.7309837
TARGET-21-PASNKZ-09A.Detection.Pval	TARGET-21-PASNKZ-09A.Detection.Pval	TARGET-AML	450K	idat_sample_sheet_TARGET-AML__450k_beta.txt	0.0	17.319334	7.579487
TARGET-20-PANLIR-04A.Detection.Pval	TARGET-20-PANLIR-04A.Detection.Pval	TARGET-AML	450K	idat_sample_sheet_TARGET-AML__450k_beta.txt	0.0	19.273617	8.792102
TARGET-20-PASWLN-04A.Detection.Pval	TARGET-20-PASWLN-04A.Detection.Pval	TARGET-AML	450K	idat_sample_sheet_TARGET-AML__450k_beta.txt	0.0	17.32865	7.545309
TARGET-20-PATJHJ-09A.Detection.Pval	TARGET-20-PATJHJ-09A.Detection.Pval	TARGET-AML	450K	idat_sample_sheet_TARGET-AML__450k_beta.txt	0.0	18.446308	7.344681
TARGET-20-PARUDL-14A.Detection.Pval	TARGET-20-PARUDL-14A.Detection.Pval	TARGET-AML	450K	idat_sample_sheet_TARGET-AML__450k_beta.txt	0.0	17.150854	6.815121
TARGET-20-PAPXRJ-04A.Detection.Pval	TARGET-20-PAPXRJ-04A.Detection.Pval	TARGET-AML	450K	idat_sample_sheet_TARGET-AML__450k_beta.txt	0.0	9.986324	-2.1512606
TARGET-21-PARBTV-09A.Detection.Pval	TARGET-21-PARBTV-09A.Detection.Pval	TARGET-AML	450K	idat_sample_sheet_TARGET-AML__450k_beta.txt	0.0	17.701746	7.80549
TARGET-20-PARBIU-14A.Detection.Pval	TARGET-20-PARBIU-14A.Detection.Pval	TARGET-AML	450K	idat_sample_sheet_TARGET-AML__450k_beta.txt	0.0	17.198112	7.2857924
TARGET-20-PARSAN-09A.Detection.Pval	TARGET-20-PARSAN-09A.Detection.Pval	TARGET-AML	450K	idat_sample_sheet_TARGET-AML__450k_beta.txt	0.0	9.987957	-2.1534514
TARGET-20-PAEERJ-14A.Detection.Pval	TARGET-20-PAEERJ-14A.Detection.Pval	TARGET-AML	450K	idat_sample_sheet_TARGET-AML__450k_beta.txt	0.0	17.280743	7.1867485
TARGET-21-PASNKZ-14A.Detection.Pval	TARGET-21-PASNKZ-14A.Detection.Pval	TARGET-AML	450K	idat_sample_sheet_TARGET-AML__450k_beta.txt	0.0	17.246439	7.5930367
TARGET-21-PASSLT-09A.Detection.Pval	TARGET-21-PASSLT-09A.Detection.Pval	TARGET-AML	450K	idat_sample_sheet_TARGET-AML__450k_beta.txt	0.0	18.9419	7.299193
TARGET-20-PASVYA-04A.Detection.Pval	TARGET-20-PASVYA-04A.Detection.Pval	TARGET-AML	450K	idat_sample_sheet_TARGET-AML__450k_beta.txt	0.0	17.589678	6.7153764
TARGET-21-PASFJJ-14A.Detection.Pval	TARGET-21-PASFJJ-14A.Detection.Pval	TARGET-AML	450K	idat_sample_sheet_TARGET-AML__450k_beta.txt	0.0	17.15045	7.2238193
TARGET-20-PANGDN-04A.Detection.Pval	TARGET-20-PANGDN-04A.Detection.Pval	TARGET-AML	450K	idat_sample_sheet_TARGET-AML__450k_beta.txt	0.0	17.55978	7.5653143
TARGET-21-PARBTV-14A.Detection.Pval	TARGET-21-PARBTV-14A.Detection.Pval	TARGET-AML	450K	idat_sample_sheet_TARGET-AML__450k_beta.txt	0.0	17.787281	7.3283844
TARGET-20-PARPDS-09A.Detection.Pval	TARGET-20-PARPDS-09A.Detection.Pval	TARGET-AML	450K	idat_sample_sheet_TARGET-AML__450k_beta.txt	0.0	18.411469	7.3828907
TARGET-21-PARXYR-14A.Detection.Pval	TARGET-21-PARXYR-14A.Detection.Pval	TARGET-AML	450K	idat_sample_sheet_TARGET-AML__450k_beta.txt	0.0	17.866604	7.9156146
TARGET-20-PARCEC-03A.Detection.Pval	TARGET-20-PARCEC-03A.Detection.Pval	TARGET-AML	450K	idat_sample_sheet_TARGET-AML__450k_beta.txt	0.0	18.399452	7.418103
TARGET-20-PASWLN-14A.Detection.Pval	TARGET-20-PASWLN-14A.Detection.Pval	TARGET-AML	450K	idat_sample_sheet_TARGET-AML__450k_beta.txt	0.0	17.700754	7.6010113
TARGET-20-PASMGW-04A.Detection.Pval	TARGET-20-PASMGW-04A.Detection.Pval	TARGET-AML	450K	idat_sample_sheet_TARGET-AML__450k_beta.txt	0.0	17.340046	7.02031
TARGET-20-PASVYA-14A.Detection.Pval	TARGET-20-PASVYA-14A.Detection.Pval	TARGET-AML	450K	idat_sample_sheet_TARGET-AML__450k_beta.txt	0.0	18.992811	7.4212213
TARGET-20-PASBBE-09A.Detection.Pval	TARGET-20-PASBBE-09A.Detection.Pval	TARGET-AML	450K	idat_sample_sheet_TARGET-AML__450k_beta.txt	0.0	17.249882	7.46678
TARGET-20-PAMYJX-04A.Detection.Pval	TARGET-20-PAMYJX-04A.Detection.Pval	TARGET-AML	450K	idat_sample_sheet_TARGET-AML__450k_beta.txt	0.0	18.768974	7.232438
TARGET-20-PASLSD-03A.Detection.Pval	TARGET-20-PASLSD-03A.Detection.Pval	TARGET-AML	450K	idat_sample_sheet_TARGET-AML__450k_beta.txt	0.0	17.569462	7.7829247
TARGET-20-PANSJB-14A.Detection.Pval	TARGET-20-PANSJB-14A.Detection.Pval	TARGET-AML	450K	idat_sample_sheet_TARGET-AML__450k_beta.txt	0.0	17.172468	6.99474
TARGET-21-PASFJJ-15A.Detection.Pval	TARGET-21-PASFJJ-15A.Detection.Pval	TARGET-AML	450K	idat_sample_sheet_TARGET-AML__450k_beta.txt	0.0	17.535322	7.764581
TARGET-21-PASFLG-14A.Detection.Pval	TARGET-21-PASFLG-14A.Detection.Pval	TARGET-AML	450K	idat_sample_sheet_TARGET-AML__450k_beta.txt	0.0	17.595892	7.7131853
TARGET-20-PASAUT-14A.Detection.Pval	TARGET-20-PASAUT-14A.Detection.Pval	TARGET-AML	450K	idat_sample_sheet_TARGET-AML__450k_beta.txt	0.0	18.405527	7.2992787
TARGET-20-PANGTF-14A.Detection.Pval	TARGET-20-PANGTF-14A.Detection.Pval	TARGET-AML	450K	idat_sample_sheet_TARGET-AML__450k_beta.txt	0.0	17.446032	7.550938
TARGET-20-PARIMT-03A.Detection.Pval	TARGET-20-PARIMT-03A.Detection.Pval	TARGET-AML	450K	idat_sample_sheet_TARGET-AML__450k_beta.txt	0.0	17.451271	6.9892497
TARGET-20-PANYCG-09A.Detection.Pval	TARGET-20-PANYCG-09A.Detection.Pval	TARGET-AML	450K	idat_sample_sheet_TARGET-AML__450k_beta.txt	0.0	17.249565	6.9645743
TARGET-20-PATDHA-14A.Detection.Pval	TARGET-20-PATDHA-14A.Detection.Pval	TARGET-AML	450K	idat_sample_sheet_TARGET-AML__450k_beta.txt	0.0	17.536936	6.2156186
TARGET-20-PASGCE-40A.Detection.Pval	TARGET-20-PASGCE-40A.Detection.Pval	TARGET-AML	450K	idat_sample_sheet_TARGET-AML__450k_beta.txt	0.0	18.158424	5.812461
TARGET-20-PADZCG-04A.Detection.Pval	TARGET-20-PADZCG-04A.Detection.Pval	TARGET-AML	450K	idat_sample_sheet_TARGET-AML__450k_beta.txt	0.0	17.82265	7.747819
TARGET-21-PARBTV-15A.Detection.Pval	TARGET-21-PARBTV-15A.Detection.Pval	TARGET-AML	450K	idat_sample_sheet_TARGET-AML__450k_beta.txt	0.0	17.329844	6.972552
TARGET-21-PASFJJ-09A.Detection.Pval	TARGET-21-PASFJJ-09A.Detection.Pval	TARGET-AML	450K	idat_sample_sheet_TARGET-AML__450k_beta.txt	0.0	17.36722	7.4713626
TARGET-20-PARYVW-14A.Detection.Pval	TARGET-20-PARYVW-14A.Detection.Pval	TARGET-AML	450K	idat_sample_sheet_TARGET-AML__450k_beta.txt	0.0	17.609087	7.561219
TARGET-21-PASDKZ-03A.Detection.Pval	TARGET-21-PASDKZ-03A.Detection.Pval	TARGET-AML	450K	idat_sample_sheet_TARGET-AML__450k_beta.txt	0.0	17.433748	7.303695
TARGET-20-PASTUH-09A.Detection.Pval	TARGET-20-PASTUH-09A.Detection.Pval	TARGET-AML	450K	idat_sample_sheet_TARGET-AML__450k_beta.txt	0.0	17.46621	7.448241
TARGET-20-PATJHJ-40A.Detection.Pval	TARGET-20-PATJHJ-40A.Detection.Pval	TARGET-AML	450K	idat_sample_sheet_TARGET-AML__450k_beta.txt	0.0	18.436127	7.3826013
TARGET-20-PAKTCX-09A.Detection.Pval	TARGET-20-PAKTCX-09A.Detection.Pval	TARGET-AML	450K	idat_sample_sheet_TARGET-AML__450k_beta.txt	0.0	18.27096	5.623979
TARGET-21-PASVJS-15A.Detection.Pval	TARGET-21-PASVJS-15A.Detection.Pval	TARGET-AML	450K	idat_sample_sheet_TARGET-AML__450k_beta.txt	0.0	17.276814	7.4430456
TARGET-20-PANYCG-14A.Detection.Pval	TARGET-20-PANYCG-14A.Detection.Pval	TARGET-AML	450K	idat_sample_sheet_TARGET-AML__450k_beta.txt	0.0	17.727707	7.8112445
TARGET-20-PASVYL-04A.Detection.Pval	TARGET-20-PASVYL-04A.Detection.Pval	TARGET-AML	450K	idat_sample_sheet_TARGET-AML__450k_beta.txt	0.0	17.62515	7.4693136
TARGET-21-PASFHK-15A.Detection.Pval	TARGET-21-PASFHK-15A.Detection.Pval	TARGET-AML	450K	idat_sample_sheet_TARGET-AML__450k_beta.txt	0.0	18.797459	5.6777797
TARGET-20-PAKVGI-04A.Detection.Pval	TARGET-20-PAKVGI-04A.Detection.Pval	TARGET-AML	450K	idat_sample_sheet_TARGET-AML__450k_beta.txt	0.0	17.670645	7.5897045
TARGET-21-PASHMK-15A.Detection.Pval	TARGET-21-PASHMK-15A.Detection.Pval	TARGET-AML	450K	idat_sample_sheet_TARGET-AML__450k_beta.txt	0.0	18.079039	5.8867292
TARGET-20-PARNNT-09A.Detection.Pval	TARGET-20-PARNNT-09A.Detection.Pval	TARGET-AML	450K	idat_sample_sheet_TARGET-AML__450k_beta.txt	0.0	17.707302	6.3054996
TARGET-20-PANLXM-04A.Detection.Pval	TARGET-20-PANLXM-04A.Detection.Pval	TARGET-AML	450K	idat_sample_sheet_TARGET-AML__450k_beta.txt	0.0	19.233088	5.848783
TARGET-20-PAMYJX-09A.Detection.Pval	TARGET-20-PAMYJX-09A.Detection.Pval	TARGET-AML	450K	idat_sample_sheet_TARGET-AML__450k_beta.txt	0.0	18.66991	7.1796803
TARGET-21-PASYWA-15A.Detection.Pval	TARGET-21-PASYWA-15A.Detection.Pval	TARGET-AML	450K	idat_sample_sheet_TARGET-AML__450k_beta.txt	0.0	17.567879	7.1649156
TARGET-21-PATISD-09A.Detection.Pval	TARGET-21-PATISD-09A.Detection.Pval	TARGET-AML	450K	idat_sample_sheet_TARGET-AML__450k_beta.txt	0.0	17.576387	7.4294353
TARGET-21-PASSLT-14A.Detection.Pval	TARGET-21-PASSLT-14A.Detection.Pval	TARGET-AML	450K	idat_sample_sheet_TARGET-AML__450k_beta.txt	0.0	20.54157	7.9795218
TARGET-20-PAMYAS-04A.Detection.Pval	TARGET-20-PAMYAS-04A.Detection.Pval	TARGET-AML	450K	idat_sample_sheet_TARGET-AML__450k_beta.txt	0.0	17.920725	6.5910964
TARGET-20-PASWPD-09A.Detection.Pval	TARGET-20-PASWPD-09A.Detection.Pval	TARGET-AML	450K	idat_sample_sheet_TARGET-AML__450k_beta.txt	0.0	19.274439	8.814362
TARGET-20-PARPPY-40A.Detection.Pval	TARGET-20-PARPPY-40A.Detection.Pval	TARGET-AML	450K	idat_sample_sheet_TARGET-AML__450k_beta.txt	0.0	18.703753	7.3945665
TARGET-20-PASVYA-09A.Detection.Pval	TARGET-20-PASVYA-09A.Detection.Pval	TARGET-AML	450K	idat_sample_sheet_TARGET-AML__450k_beta.txt	0.0	17.816692	6.550826
TARGET-20-PANNHB-09A.Detection.Pval	TARGET-20-PANNHB-09A.Detection.Pval	TARGET-AML	450K	idat_sample_sheet_TARGET-AML__450k_beta.txt	0.0	20.86988	7.6017632
TARGET-21-PATJMY-09A.Detection.Pval	TARGET-21-PATJMY-09A.Detection.Pval	TARGET-AML	450K	idat_sample_sheet_TARGET-AML__450k_beta.txt	0.0	17.578827	6.9015627
TARGET-21-PARHRS-14A.Detection.Pval	TARGET-21-PARHRS-14A.Detection.Pval	TARGET-AML	450K	idat_sample_sheet_TARGET-AML__450k_beta.txt	0.0	18.679802	6.0884132
TARGET-20-PASZLJ-14A.Detection.Pval	TARGET-20-PASZLJ-14A.Detection.Pval	TARGET-AML	450K	idat_sample_sheet_TARGET-AML__450k_beta.txt	0.0	17.743006	7.6722183
TARGET-20-PAKIWK-14A.Detection.Pval	TARGET-20-PAKIWK-14A.Detection.Pval	TARGET-AML	450K	idat_sample_sheet_TARGET-AML__450k_beta.txt	0.0	17.693474	7.716751
TARGET-20-PAEFGR-04A.Detection.Pval	TARGET-20-PAEFGR-04A.Detection.Pval	TARGET-AML	450K	idat_sample_sheet_TARGET-AML__450k_beta.txt	0.0	21.09796	6.3502464
TARGET-20-PANYNR-14A.Detection.Pval	TARGET-20-PANYNR-14A.Detection.Pval	TARGET-AML	450K	idat_sample_sheet_TARGET-AML__450k_beta.txt	0.0	17.549162	6.585801
TARGET-21-PASYEJ-15A.Detection.Pval	TARGET-21-PASYEJ-15A.Detection.Pval	TARGET-AML	450K	idat_sample_sheet_TARGET-AML__450k_beta.txt	0.0	19.002483	5.5028744
TARGET-21-PARZIA-15A.Detection.Pval	TARGET-21-PARZIA-15A.Detection.Pval	TARGET-AML	450K	idat_sample_sheet_TARGET-AML__450k_beta.txt	0.0	17.60708	7.585751
TARGET-20-PANNHB-14A.Detection.Pval	TARGET-20-PANNHB-14A.Detection.Pval	TARGET-AML	450K	idat_sample_sheet_TARGET-AML__450k_beta.txt	0.0	20.781546	7.605078
TARGET-20-PARSAN-04A.Detection.Pval	TARGET-20-PARSAN-04A.Detection.Pval	TARGET-AML	450K	idat_sample_sheet_TARGET-AML__450k_beta.txt	0.0	17.426565	7.0928364
TARGET-20-PANLXM-09A.Detection.Pval	TARGET-20-PANLXM-09A.Detection.Pval	TARGET-AML	450K	idat_sample_sheet_TARGET-AML__450k_beta.txt	0.0	18.402391	6.728302
TARGET-20-PARYVW-04A.Detection.Pval	TARGET-20-PARYVW-04A.Detection.Pval	TARGET-AML	450K	idat_sample_sheet_TARGET-AML__450k_beta.txt	0.0	17.727617	7.298488
